<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210927;070300;174680.0000000;174730.0000000;174660.0000000;174680.0000000;474
20210927;070400;174670.0000000;174710.0000000;174650.0000000;174690.0000000;351
20210927;070500;174700.0000000;174890.0000000;174690.0000000;174870.0000000;1465
20210927;070600;174870.0000000;174980.0000000;174870.0000000;174930.0000000;1065
20210927;070700;174940.0000000;175040.0000000;174920.0000000;175020.0000000;542
20210927;070800;175030.0000000;175100.0000000;175020.0000000;175070.0000000;717
20210927;070900;175080.0000000;175110.0000000;175060.0000000;175080.0000000;528
20210927;071000;175070.0000000;175160.0000000;175060.0000000;175150.0000000;311
20210927;071100;175140.0000000;175190.0000000;175090.0000000;175170.0000000;626
20210927;071200;175180.0000000;175240.0000000;175170.0000000;175170.0000000;769
20210927;071300;175180.0000000;175190.0000000;174950.0000000;174960.0000000;1095
20210927;071400;174980.0000000;174990.0000000;174920.0000000;174930.0000000;383
20210927;071500;174950.0000000;174980.0000000;174770.0000000;174870.0000000;1241
20210927;071600;174860.0000000;175020.0000000;174860.0000000;174960.0000000;607
20210927;071700;174960.0000000;175040.0000000;174960.0000000;174980.0000000;320
20210927;071800;174980.0000000;175070.0000000;174980.0000000;175050.0000000;455
20210927;071900;175040.0000000;175080.0000000;174960.0000000;174990.0000000;447
20210927;072000;174990.0000000;174990.0000000;174870.0000000;174890.0000000;376
20210927;072100;174900.0000000;174920.0000000;174830.0000000;174830.0000000;236
20210927;072200;174830.0000000;174910.0000000;174820.0000000;174910.0000000;326
20210927;072300;174900.0000000;174970.0000000;174900.0000000;174960.0000000;148
20210927;072400;174940.0000000;174950.0000000;174920.0000000;174940.0000000;67
20210927;072500;174950.0000000;174990.0000000;174930.0000000;174990.0000000;140
20210927;072600;174990.0000000;175020.0000000;174970.0000000;174970.0000000;458
20210927;072700;174990.0000000;175020.0000000;174970.0000000;175000.0000000;126
20210927;072800;174990.0000000;175000.0000000;174970.0000000;174970.0000000;67
20210927;072900;174970.0000000;175000.0000000;174970.0000000;174990.0000000;78
20210927;073000;175000.0000000;175060.0000000;174990.0000000;175060.0000000;286
20210927;073100;175060.0000000;175100.0000000;175040.0000000;175060.0000000;353
20210927;073200;175060.0000000;175080.0000000;175020.0000000;175060.0000000;118
20210927;073300;175060.0000000;175100.0000000;175050.0000000;175100.0000000;88
20210927;073400;175100.0000000;175120.0000000;175080.0000000;175120.0000000;174
20210927;073500;175110.0000000;175140.0000000;175090.0000000;175090.0000000;147
20210927;073600;175090.0000000;175110.0000000;175070.0000000;175070.0000000;148
20210927;073700;175070.0000000;175070.0000000;174930.0000000;174930.0000000;330
