<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200106;144900;155520.0000000;155530.0000000;155500.0000000;155510.0000000;46
20200106;145000;155520.0000000;155600.0000000;155520.0000000;155580.0000000;514
20200106;145100;155570.0000000;155590.0000000;155570.0000000;155590.0000000;155
20200106;145200;155590.0000000;155600.0000000;155580.0000000;155580.0000000;370
20200106;145300;155600.0000000;155640.0000000;155590.0000000;155600.0000000;469
20200106;145400;155600.0000000;155620.0000000;155580.0000000;155590.0000000;143
20200106;145500;155590.0000000;155590.0000000;155570.0000000;155570.0000000;33
20200106;145600;155570.0000000;155590.0000000;155570.0000000;155590.0000000;94
20200106;145700;155580.0000000;155630.0000000;155580.0000000;155620.0000000;144
20200106;145800;155620.0000000;155680.0000000;155620.0000000;155670.0000000;321
20200106;145900;155660.0000000;155670.0000000;155630.0000000;155640.0000000;269
20200106;150000;155660.0000000;155700.0000000;155590.0000000;155590.0000000;568
20200106;150100;155590.0000000;155620.0000000;155580.0000000;155600.0000000;132
20200106;150200;155610.0000000;155610.0000000;155580.0000000;155580.0000000;101
20200106;150300;155580.0000000;155600.0000000;155580.0000000;155580.0000000;138
20200106;150400;155580.0000000;155600.0000000;155550.0000000;155550.0000000;173
20200106;150500;155560.0000000;155560.0000000;155510.0000000;155510.0000000;262
20200106;150600;155510.0000000;155570.0000000;155510.0000000;155570.0000000;111
20200106;150700;155580.0000000;155600.0000000;155560.0000000;155560.0000000;201
20200106;150800;155570.0000000;155580.0000000;155550.0000000;155550.0000000;76
20200106;150900;155540.0000000;155540.0000000;155510.0000000;155520.0000000;106
20200106;151000;155520.0000000;155520.0000000;155430.0000000;155450.0000000;375
20200106;151100;155450.0000000;155450.0000000;155420.0000000;155440.0000000;124
20200106;151200;155460.0000000;155500.0000000;155450.0000000;155480.0000000;200
20200106;151300;155490.0000000;155510.0000000;155480.0000000;155510.0000000;104
20200106;151400;155510.0000000;155570.0000000;155490.0000000;155530.0000000;414
20200106;151500;155520.0000000;155600.0000000;155520.0000000;155570.0000000;337
20200106;151600;155560.0000000;155570.0000000;155530.0000000;155530.0000000;229
20200106;151700;155520.0000000;155540.0000000;155470.0000000;155490.0000000;177
20200106;151800;155480.0000000;155490.0000000;155460.0000000;155470.0000000;192
20200106;151900;155460.0000000;155510.0000000;155460.0000000;155500.0000000;173
20200106;152000;155490.0000000;155490.0000000;155450.0000000;155470.0000000;144
20200106;152100;155460.0000000;155490.0000000;155450.0000000;155490.0000000;72
20200106;152200;155480.0000000;155490.0000000;155460.0000000;155460.0000000;59
20200106;152300;155470.0000000;155500.0000000;155470.0000000;155490.0000000;33
20200106;152400;155480.0000000;155550.0000000;155480.0000000;155510.0000000;86
20200106;152500;155500.0000000;155550.0000000;155500.0000000;155540.0000000;95
20200106;152600;155540.0000000;155580.0000000;155530.0000000;155570.0000000;114
20200106;152700;155580.0000000;155590.0000000;155560.0000000;155590.0000000;151
20200106;152800;155590.0000000;155620.0000000;155570.0000000;155620.0000000;246
20200106;152900;155620.0000000;155650.0000000;155610.0000000;155610.0000000;380
20200106;153000;155610.0000000;155650.0000000;155610.0000000;155620.0000000;207
20200106;153100;155620.0000000;155660.0000000;155620.0000000;155640.0000000;72
20200106;153200;155640.0000000;155660.0000000;155620.0000000;155640.0000000;181
20200106;153300;155640.0000000;155650.0000000;155540.0000000;155580.0000000;363
