<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20211011;105100;185570.0000000;185590.0000000;185500.0000000;185540.0000000;597
20211011;105200;185540.0000000;185570.0000000;185490.0000000;185510.0000000;916
20211011;105300;185510.0000000;185530.0000000;185420.0000000;185520.0000000;1291
20211011;105400;185520.0000000;185540.0000000;185490.0000000;185510.0000000;443
20211011;105500;185500.0000000;185510.0000000;185360.0000000;185440.0000000;974
20211011;105600;185430.0000000;185610.0000000;185430.0000000;185540.0000000;911
20211011;105700;185530.0000000;185600.0000000;185480.0000000;185590.0000000;485
20211011;105800;185600.0000000;185670.0000000;185550.0000000;185660.0000000;1039
20211011;105900;185660.0000000;185730.0000000;185630.0000000;185670.0000000;1076
20211011;110000;185670.0000000;185770.0000000;185640.0000000;185650.0000000;774
20211011;110100;185660.0000000;185720.0000000;185600.0000000;185720.0000000;597
20211011;110200;185720.0000000;185770.0000000;185690.0000000;185740.0000000;532
20211011;110300;185750.0000000;185790.0000000;185690.0000000;185730.0000000;537
20211011;110400;185710.0000000;185740.0000000;185650.0000000;185680.0000000;280
20211011;110500;185680.0000000;185770.0000000;185620.0000000;185620.0000000;866
20211011;110600;185630.0000000;185720.0000000;185580.0000000;185650.0000000;596
20211011;110700;185650.0000000;185670.0000000;185580.0000000;185590.0000000;403
20211011;110800;185580.0000000;185630.0000000;185540.0000000;185550.0000000;605
20211011;110900;185560.0000000;185630.0000000;185540.0000000;185590.0000000;335
20211011;111000;185610.0000000;185630.0000000;185560.0000000;185600.0000000;358
20211011;111100;185600.0000000;185720.0000000;185590.0000000;185690.0000000;637
20211011;111200;185700.0000000;185760.0000000;185610.0000000;185640.0000000;538
20211011;111300;185660.0000000;185670.0000000;185630.0000000;185630.0000000;305
20211011;111400;185630.0000000;185720.0000000;185620.0000000;185670.0000000;224
20211011;111500;185660.0000000;185770.0000000;185650.0000000;185760.0000000;696
20211011;111600;185770.0000000;185900.0000000;185760.0000000;185880.0000000;2054
20211011;111700;185860.0000000;186060.0000000;185860.0000000;185940.0000000;1599
20211011;111800;185950.0000000;185970.0000000;185890.0000000;185970.0000000;557
20211011;111900;185950.0000000;186020.0000000;185940.0000000;186020.0000000;408
20211011;112000;186020.0000000;186050.0000000;185940.0000000;185990.0000000;781
20211011;112100;186000.0000000;186010.0000000;185940.0000000;185970.0000000;559
20211011;112200;185980.0000000;185990.0000000;185830.0000000;185870.0000000;953
20211011;112300;185870.0000000;185870.0000000;185790.0000000;185820.0000000;692
20211011;112400;185820.0000000;185820.0000000;185700.0000000;185720.0000000;741
20211011;112500;185710.0000000;185800.0000000;185700.0000000;185800.0000000;387
20211011;112600;185790.0000000;185840.0000000;185740.0000000;185800.0000000;369
20211011;112700;185800.0000000;185870.0000000;185790.0000000;185800.0000000;359
20211011;112800;185780.0000000;185880.0000000;185780.0000000;185850.0000000;319
20211011;112900;185850.0000000;186000.0000000;185830.0000000;185970.0000000;980
20211011;113000;185980.0000000;186100.0000000;185960.0000000;186070.0000000;1092
20211011;113100;186070.0000000;186100.0000000;185980.0000000;186000.0000000;626
20211011;113200;186000.0000000;186090.0000000;185990.0000000;186080.0000000;283
20211011;113300;186080.0000000;186190.0000000;186040.0000000;186130.0000000;1130
20211011;113400;186140.0000000;186180.0000000;186070.0000000;186100.0000000;517
20211011;113500;186110.0000000;186140.0000000;186090.0000000;186100.0000000;315
20211011;113600;186110.0000000;186150.0000000;186090.0000000;186130.0000000;244
20211011;113700;186130.0000000;186150.0000000;186080.0000000;186110.0000000;261
20211011;113800;186110.0000000;186130.0000000;186070.0000000;186090.0000000;170
20211011;113900;186100.0000000;186110.0000000;186050.0000000;186070.0000000;654
20211011;114000;186060.0000000;186120.0000000;186050.0000000;186070.0000000;330
20211011;114100;186070.0000000;186140.0000000;186010.0000000;186120.0000000;823
20211011;114200;186120.0000000;186190.0000000;186110.0000000;186140.0000000;509
20211011;114300;186160.0000000;186170.0000000;186100.0000000;186140.0000000;368
20211011;114400;186150.0000000;186160.0000000;186110.0000000;186120.0000000;180
20211011;114500;186120.0000000;186230.0000000;186120.0000000;186190.0000000;610
20211011;114600;186200.0000000;186280.0000000;186190.0000000;186210.0000000;703
20211011;114700;186220.0000000;186270.0000000;186220.0000000;186240.0000000;332
20211011;114800;186260.0000000;186290.0000000;186160.0000000;186170.0000000;751
20211011;114900;186160.0000000;186220.0000000;186160.0000000;186220.0000000;398
20211011;115000;186210.0000000;186260.0000000;186190.0000000;186230.0000000;373
20211011;115100;186230.0000000;186290.0000000;186230.0000000;186260.0000000;501
20211011;115200;186260.0000000;186430.0000000;186260.0000000;186420.0000000;2104
20211011;115300;186420.0000000;186440.0000000;186360.0000000;186420.0000000;844
